,file,class
10131,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4cf2d9a3-ae18-426a-a455-526aed2167a0___Com.G_SpM_FL 1260.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10132,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4cf2d9a3-ae18-426a-a455-526aed2167a0___Com.G_SpM_FL 1260_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10133,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d142800-be82-4dfb-a550-6fa08fb19984___Com.G_SpM_FL 1306.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10134,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d142800-be82-4dfb-a550-6fa08fb19984___Com.G_SpM_FL 1306_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10135,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d19f5b1-d82b-437d-936e-5afaa8ebb885___Com.G_SpM_FL 1390.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10136,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d19f5b1-d82b-437d-936e-5afaa8ebb885___Com.G_SpM_FL 1390_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10137,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d19f5b1-d82b-437d-936e-5afaa8ebb885___Com.G_SpM_FL 1390_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10138,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d1d81ce-2c5e-469f-857f-83691b0cdab9___Com.G_SpM_FL 9566.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10139,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d1d81ce-2c5e-469f-857f-83691b0cdab9___Com.G_SpM_FL 9566_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10140,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d1d81ce-2c5e-469f-857f-83691b0cdab9___Com.G_SpM_FL 9566_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10141,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d6d5c99-09de-4dea-a9af-802ce6a095b8___Com.G_SpM_FL 9649.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10142,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d6d5c99-09de-4dea-a9af-802ce6a095b8___Com.G_SpM_FL 9649_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10143,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d6d5c99-09de-4dea-a9af-802ce6a095b8___Com.G_SpM_FL 9649_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10144,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d794f1e-199b-4689-bade-d6dca0160883___Com.G_SpM_FL 8483.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10145,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d794f1e-199b-4689-bade-d6dca0160883___Com.G_SpM_FL 8483_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10146,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d794f1e-199b-4689-bade-d6dca0160883___Com.G_SpM_FL 8483_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10147,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d8c0ff0-fc0e-4c17-8047-55843cdf22bf___Com.G_SpM_FL 1410_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10148,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d9645fa-c250-4224-b730-21710bf11596___Com.G_SpM_FL 8755_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10149,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4d9645fa-c250-4224-b730-21710bf11596___Com.G_SpM_FL 8755_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10150,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4da271e5-a4db-458a-b09c-caa83f8c6eb9___Com.G_SpM_FL 9364.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10151,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4da271e5-a4db-458a-b09c-caa83f8c6eb9___Com.G_SpM_FL 9364_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10152,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4da271e5-a4db-458a-b09c-caa83f8c6eb9___Com.G_SpM_FL 9364_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10153,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4daec425-746f-4816-8bd2-dec04d3292ad___Com.G_SpM_FL 9438.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10154,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4daec425-746f-4816-8bd2-dec04d3292ad___Com.G_SpM_FL 9438_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10155,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4db4942d-464a-462e-ba03-306587f0275f___Com.G_SpM_FL 9585.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10156,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4db4942d-464a-462e-ba03-306587f0275f___Com.G_SpM_FL 9585_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10157,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4db4942d-464a-462e-ba03-306587f0275f___Com.G_SpM_FL 9585_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10158,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4dbc8d8b-4d1d-410f-927b-16556e2039c5___Com.G_SpM_FL 1447.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10159,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4dbc8d8b-4d1d-410f-927b-16556e2039c5___Com.G_SpM_FL 1447_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10160,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4dbc8d8b-4d1d-410f-927b-16556e2039c5___Com.G_SpM_FL 1447_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10161,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e381fc2-c150-4199-a8e7-379815b24e35___Com.G_SpM_FL 9339.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10162,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e381fc2-c150-4199-a8e7-379815b24e35___Com.G_SpM_FL 9339_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10163,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e381fc2-c150-4199-a8e7-379815b24e35___Com.G_SpM_FL 9339_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10164,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e567e3a-d2fe-4eb2-be86-daa1e4a95052___Com.G_SpM_FL 8608.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10165,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e567e3a-d2fe-4eb2-be86-daa1e4a95052___Com.G_SpM_FL 8608_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10166,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e567e3a-d2fe-4eb2-be86-daa1e4a95052___Com.G_SpM_FL 8608_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10167,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4e6c3abe-6ba6-41d2-b748-a349e40a79aa___Com.G_SpM_FL 8885_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10168,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eafd895-1d10-4f48-8da7-a78220788514___Com.G_SpM_FL 1204.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10169,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eafd895-1d10-4f48-8da7-a78220788514___Com.G_SpM_FL 1204_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10170,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eafd895-1d10-4f48-8da7-a78220788514___Com.G_SpM_FL 1204_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10171,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb26e2d-1467-4709-8f37-eda9ca1ee92e___Com.G_SpM_FL 1748.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10172,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb26e2d-1467-4709-8f37-eda9ca1ee92e___Com.G_SpM_FL 1748_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10173,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb26e2d-1467-4709-8f37-eda9ca1ee92e___Com.G_SpM_FL 1748_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10174,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb77fce-64d4-4d40-bac3-35d205ce61b9___Com.G_SpM_FL 1656.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10175,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb77fce-64d4-4d40-bac3-35d205ce61b9___Com.G_SpM_FL 1656_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10176,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb77fce-64d4-4d40-bac3-35d205ce61b9___Com.G_SpM_FL 1656_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10177,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb820b8-435d-45c4-a23b-29a375d58bea___Com.G_SpM_FL 8971.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10178,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb820b8-435d-45c4-a23b-29a375d58bea___Com.G_SpM_FL 8971_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10179,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4eb820b8-435d-45c4-a23b-29a375d58bea___Com.G_SpM_FL 8971_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10180,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4ec05191-b512-43a4-91bb-1b4a28d12207___Com.G_SpM_FL 9434.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10181,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4edd3dc5-09c7-465b-8596-03b6cd8ffa78___Com.G_SpM_FL 1441.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10182,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4edd3dc5-09c7-465b-8596-03b6cd8ffa78___Com.G_SpM_FL 1441_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10183,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4edd3dc5-09c7-465b-8596-03b6cd8ffa78___Com.G_SpM_FL 1441_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10184,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f267ed7-b6f7-48f0-9741-8660f78c4507___Com.G_SpM_FL 9421.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10185,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f267ed7-b6f7-48f0-9741-8660f78c4507___Com.G_SpM_FL 9421_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10186,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f2684bf-6392-4ce6-9e5a-4b37f44483be___Com.G_SpM_FL 9406.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10187,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f2684bf-6392-4ce6-9e5a-4b37f44483be___Com.G_SpM_FL 9406_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10188,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f2684bf-6392-4ce6-9e5a-4b37f44483be___Com.G_SpM_FL 9406_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10189,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f355304-d619-4594-8370-a0863049bf4d___Com.G_SpM_FL 8981_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10190,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f355304-d619-4594-8370-a0863049bf4d___Com.G_SpM_FL 8981_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10191,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f44e677-ae55-48f2-a439-11d162fcfe3e___Com.G_SpM_FL 8599.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10192,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f44e677-ae55-48f2-a439-11d162fcfe3e___Com.G_SpM_FL 8599_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10193,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f44e677-ae55-48f2-a439-11d162fcfe3e___Com.G_SpM_FL 8599_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10194,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f67760e-24e8-4a5d-8162-93e0ce8d93f7___Com.G_SpM_FL 1146_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10195,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4f67760e-24e8-4a5d-8162-93e0ce8d93f7___Com.G_SpM_FL 1146_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10196,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fb1b62d-f244-4198-8643-27a14678180c___Com.G_SpM_FL 8642_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10197,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fb1b62d-f244-4198-8643-27a14678180c___Com.G_SpM_FL 8642_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10198,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fb875a3-1dd9-4694-92b9-92cd77af7ed9___Com.G_SpM_FL 9318.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10199,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fb875a3-1dd9-4694-92b9-92cd77af7ed9___Com.G_SpM_FL 9318_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10200,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fc60427-ea10-4975-8ab9-f3b83aa362ea___Com.G_SpM_FL 1227.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10201,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fc60427-ea10-4975-8ab9-f3b83aa362ea___Com.G_SpM_FL 1227_180deg.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10202,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\4fc60427-ea10-4975-8ab9-f3b83aa362ea___Com.G_SpM_FL 1227_flipTB.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10203,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\50468eb2-6dce-4229-85b9-fede51827beb___Com.G_SpM_FL 8681.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10204,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\504b03b4-c056-4468-a6ce-19fa79243071___Com.G_SpM_FL 8965.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10205,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\50a5fe07-466c-47a6-b9a9-565a9b070fe2___Com.G_SpM_FL 8664.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10206,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\50a64fa8-b9c4-4680-8a60-59b128571bf2___Com.G_SpM_FL 8929.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10207,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\50b4552e-8ef9-447f-bec0-06bc30de86e3___Com.G_SpM_FL 1686.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10208,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\50f99657-4955-4199-a9c9-640045a7b4aa___Com.G_SpM_FL 1262.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10209,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\5112f2dc-2115-47f7-9f08-45e8bf55416f___Com.G_SpM_FL 8457.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10210,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\515b6f36-73a7-4535-b7c4-0ead02abd698___Com.G_SpM_FL 1589.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10211,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\518cbf00-c59d-48ba-9bcb-e7db50d28524___Com.G_SpM_FL 1300.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10212,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\51e4eabc-fe2b-44cc-88c8-bc95dafb5a57___Com.G_SpM_FL 8528.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10213,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\525fdf85-b46e-41f4-a96e-8667d3afb605___Com.G_SpM_FL 8970.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10214,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\527b81a0-f304-40ec-bfb3-987bbdde36b3___Com.G_SpM_FL 9459.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10215,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\52b0a6de-e8c0-480f-acdc-d488228616f4___Com.G_SpM_FL 8572.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10216,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\52d800b0-dd7d-45a7-b696-5204fb0964d8___Com.G_SpM_FL 1760.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10217,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\52f9209f-48d2-4d2b-8c3a-fe03d217d581___Com.G_SpM_FL 8934.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10218,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\530e2e65-0ca2-40aa-89cb-b700c9503fb6___Com.G_SpM_FL 9558.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10219,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\53135776-95ce-433b-ba86-79b18856a676___Com.G_SpM_FL 8601.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10220,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\53465364-cf45-422d-89f7-fa8fb1ce2bfe___Com.G_SpM_FL 9270.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10221,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\53884dab-82f0-4f78-b28e-c0fe64805316___Com.G_SpM_FL 9630.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10222,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\53f25aa8-630c-4fe7-8da8-13f81d1a0a5e___Com.G_SpM_FL 1304.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10223,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\54461621-21aa-4ae7-92e1-800c74162441___Com.G_SpM_FL 1721.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10224,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\5475d20a-8571-4b03-a786-0cc0be77c983___Com.G_SpM_FL 1710.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10225,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\54a61499-2018-48f7-a77f-90531d1483b9___Com.G_SpM_FL 8586.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10226,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\54d1ce9f-18f7-4875-b7fa-6bd9b5daa9ef___Com.G_SpM_FL 1345.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10227,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\551162cb-5559-4805-9ab9-a2c597df47b4___Com.G_SpM_FL 1274.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10228,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\5547afdb-5262-4215-b90c-82ff865aabb6___Com.G_SpM_FL 1195.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10229,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\5579b8b1-b67b-446a-96da-599e048979f5___Com.G_SpM_FL 8905.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10230,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\55b18d73-1233-4dc9-891a-a74a2995497b___Com.G_SpM_FL 8560.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10231,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\55d5e031-a28d-4f65-876d-79c39a3cb153___Com.G_SpM_FL 1209.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10232,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\569439e7-56a7-4978-b937-cc6e4ef5ef8e___Com.G_SpM_FL 1165.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10233,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\56987d4c-c263-4b31-ba40-679cc228d35b___Com.G_SpM_FL 1343.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10234,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\56c9cf66-9b9f-4da0-88b7-47fe8f633a84___Com.G_SpM_FL 9296.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10235,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\56db1492-8d5a-41fb-bb9f-fc5fcd8eb586___Com.G_SpM_FL 1357.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10236,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\573544ad-029a-487b-98bb-2beaa9007b22___Com.G_SpM_FL 8771.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10237,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\574e7e72-bfae-4c60-81f4-e5cbda59f5db___Com.G_SpM_FL 1151.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10238,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\5789f0fc-1ed2-4a93-ac00-1c9b7ebd0a52___Com.G_SpM_FL 9618.JPG,Tomato___Spider_mites Two-spotted_spider_mite
10239,C:\Users\harsh\Desktop\Tomato Disease\dataset/train\Tomato___Spider_mites Two-spotted_spider_mite\5792673e-ed65-4ff0-b119-bfdf795251cb___Com.G_SpM_FL 1682.JPG,Tomato___Spider_mites Two-spotted_spider_mite
